"","X","x","y","elevation","Presence"
"5747",5747,84500,1561500,180,0
"5748",5748,75500,2915500,198,0
"5749",5749,-1438500,3799500,237,0
"5750",5750,1109500,2857500,324,0
"5751",5751,1249500,1801500,954,0
"5752",5752,588500,1564500,403,0
"5753",5753,-926500,3968500,111,0
"5754",5754,-873500,4565500,104,0
"5755",5755,799500,322500,475,0
"5756",5756,369500,2358500,366,0
"5757",5757,-1302500,2181500,1334,0
"5758",5758,-494500,4560500,255,0
"5759",5759,1627500,2080500,460,0
"5760",5760,-1717500,4188500,183,0
"5761",5761,-345500,4444500,270,0
"5762",5762,-1459500,2058500,2670,0
"5763",5763,-270500,2849500,76,0
"5764",5764,-606500,2156500,148,0
"5765",5765,-1124500,4505500,93,0
"5766",5766,-185500,681500,169,0
"5767",5767,-207500,857500,183,0
"5768",5768,-1848500,4503500,88,0
"5769",5769,606500,1337500,476,0
"5770",5770,-378500,4652500,47,0
"5771",5771,1878500,1141500,1,0
"5772",5772,-228500,709500,196,0
"5773",5773,-114500,2369500,247,0
"5774",5774,954500,3886500,186,0
"5775",5775,1385500,2783500,217,0
"5776",5776,904500,962500,714,0
"5777",5777,666500,4237500,8,0
"5778",5778,308500,2244500,358,0
"5779",5779,1224500,2731500,248,0
"5780",5780,-25500,1811500,297,0
"5781",5781,-357500,2144500,143,0
"5782",5782,-363500,4649500,34,0
"5783",5783,1553500,1069500,873,0
"5784",5784,-1548500,3924500,225,0
"5785",5785,-528500,1106500,3754,0
"5786",5786,-1032500,4603500,92,0
"5787",5787,848500,1146500,410,0
"5788",5788,896500,1756500,497,0
"5789",5789,-464500,3559500,44,0
"5790",5790,1459500,1663500,503,0
"5791",5791,-1582500,3722500,267,0
"5792",5792,1878500,1155500,30,0
"5793",5793,206500,2552500,234,0
"5794",5794,-655500,2229500,148,0
"5795",5795,1025500,2755500,319,0
"5796",5796,-1194500,2583500,265,0
"5797",5797,129500,2574500,203,0
"5798",5798,1632500,1751500,730,0
"5799",5799,598500,2880500,305,0
"5800",5800,-1236500,1737500,1088,0
"5801",5801,63500,1337500,113,0
"5802",5802,644500,792500,752,0
"5803",5803,-225500,3398500,52,0
"5804",5804,-225500,2086500,194,0
"5805",5805,-1880500,3173500,216,0
"5806",5806,732500,3880500,297,0
"5807",5807,-1384500,2148500,2871,0
"5808",5808,457500,1805500,152,0
"5809",5809,612500,1540500,351,0
"5810",5810,181500,1741500,102,0
"5811",5811,2245500,2270500,150,0
"5812",5812,531500,3629500,349,0
"5813",5813,1439500,2889500,315,0
"5814",5814,-900500,773500,3019,0
"5815",5815,1763500,2966500,172,0
"5816",5816,227500,1711500,96,0
"5817",5817,1034500,3725500,32,0
"5818",5818,-1246500,3171500,106,0
"5819",5819,216500,4027500,142,0
"5820",5820,-1499500,4598500,28,0
"5821",5821,161500,1276500,95,0
"5822",5822,1475500,2415500,625,0
"5823",5823,2056500,1894500,968,0
"5824",5824,-639500,3996500,202,0
"5825",5825,-923500,3033500,111,0
"5826",5826,315500,557500,82,0
"5827",5827,-339500,989500,254,0
"5828",5828,-666500,1344500,4405,0
"5829",5829,-1919500,3392500,279,0
"5830",5830,-793500,3816500,108,0
"5831",5831,-362500,772500,319,0
"5832",5832,-1860500,3392500,251,0
"5833",5833,-734500,1871500,1023,0
"5834",5834,1770500,3188500,46,0
"5835",5835,-1479500,3797500,234,0
"5836",5836,294500,482500,73,0
"5837",5837,1929500,1444500,215,0
"5838",5838,-1232500,3481500,119,0
"5839",5839,1023500,932500,602,0
"5840",5840,-1872500,3412500,223,0
"5841",5841,-1525500,3590500,191,0
"5842",5842,1926500,2098500,1124,0
"5843",5843,968500,2181500,213,0
"5844",5844,-15500,224500,32,0
"5845",5845,989500,3399500,26,0
"5846",5846,870500,412500,891,0
"5847",5847,-1036500,4062500,150,0
"5848",5848,1844500,3053500,101,0
"5849",5849,-894500,3436500,87,0
"5850",5850,-409500,3918500,751,0
"5851",5851,93500,2627500,146,0
"5852",5852,667500,3275500,176,0
"5853",5853,-193500,3705500,47,0
"5854",5854,999500,1193500,414,0
"5855",5855,1274500,2204500,301,0
"5856",5856,-1253500,3282500,115,0
"5857",5857,686500,2579500,307,0
"5858",5858,-434500,2836500,89,0
"5859",5859,-555500,1867500,182,0
"5860",5860,-1723500,2283500,4573,0
"5861",5861,275500,3651500,182,0
"5862",5862,-1011500,722500,0,0
"5863",5863,320500,4260500,10,0
"5864",5864,-564500,4409500,92,0
"5865",5865,810500,2218500,348,0
"5866",5866,1382500,2021500,521,0
"5867",5867,2159500,3129500,70,0
"5868",5868,1919500,1477500,297,0
"5869",5869,-434500,743500,625,0
"5870",5870,-745500,779500,4131,0
"5871",5871,1546500,2713500,472,0
"5872",5872,931500,2694500,298,0
"5873",5873,49500,220500,44,0
"5874",5874,408500,1121500,705,0
"5875",5875,-51500,2300500,334,0
"5876",5876,-1198500,4396500,102,0
"5877",5877,1562500,1448500,696,0
"5878",5878,2640500,2780500,192,0
"5879",5879,-1943500,4310500,1838,0
"5880",5880,187500,4294500,74,0
"5881",5881,-1277500,1959500,4881,0
"5882",5882,1041500,3318500,69,0
"5883",5883,-831500,2077500,278,0
"5884",5884,-565500,3930500,173,0
"5885",5885,701500,3311500,30,0
"5886",5886,423500,2653500,206,0
"5887",5887,-203500,2257500,227,0
"5888",5888,1805500,1353500,688,0
"5889",5889,-1635500,2594500,287,0
"5890",5890,-627500,3324500,83,0
"5891",5891,-845500,2663500,175,0
"5892",5892,608500,563500,482,0
"5893",5893,-1705500,3263500,180,0
"5894",5894,-1179500,1974500,3970,0
"5895",5895,-892500,4593500,114,0
"5896",5896,1492500,3348500,81,0
"5897",5897,-866500,4274500,99,0
"5898",5898,1460500,2458500,570,0
"5899",5899,1997500,2455500,386,0
"5900",5900,2334500,2887500,163,0
"5901",5901,2016500,2189500,690,0
"5902",5902,-952500,1730500,3940,0
"5903",5903,614500,1034500,235,0
"5904",5904,146500,1067500,102,0
"5905",5905,-1636500,3435500,202,0
"5906",5906,-23500,2696500,156,0
"5907",5907,-964500,2303500,274,0
"5908",5908,-1372500,3712500,216,0
"5909",5909,1840500,1281500,507,0
"5910",5910,1491500,1251500,986,0
"5911",5911,-1231500,2170500,2885,0
"5912",5912,90500,422500,41,0
"5913",5913,-1357500,1791500,1600,0
"5914",5914,-1745500,3122500,155,0
"5915",5915,-1277500,3474500,146,0
"5916",5916,-1840500,2473500,4541,0
"5917",5917,1258500,1739500,917,0
"5918",5918,-597500,1657500,2903,0
"5919",5919,2106500,2956500,692,0
"5920",5920,-2066500,3402500,3886,0
"5921",5921,-1425500,3174500,135,0
"5922",5922,906500,2498500,316,0
"5923",5923,274500,2614500,297,0
"5924",5924,-1538500,4618500,112,0
"5925",5925,291500,2746500,230,0
"5926",5926,-205500,4027500,153,0
"5927",5927,1264500,2185500,418,0
"5928",5928,-617500,2808500,118,0
"5929",5929,639500,1127500,334,0
"5930",5930,1197500,3276500,51,0
"5931",5931,325500,1130500,180,0
"5932",5932,1731500,2066500,433,0
"5933",5933,1029500,2817500,359,0
"5934",5934,369500,2763500,348,0
"5935",5935,-913500,4448500,52,0
"5936",5936,999500,1366500,433,0
"5937",5937,-1193500,3869500,160,0
"5938",5938,521500,2567500,282,0
"5939",5939,511500,1982500,427,0
"5940",5940,1775500,1469500,628,0
"5941",5941,-1862500,4501500,97,0
"5942",5942,1638500,2332500,489,0
"5943",5943,-253500,1298500,405,0
"5944",5944,-344500,2380500,304,0
"5945",5945,-386500,4388500,273,0
"5946",5946,1514500,2013500,792,0
"5947",5947,82500,2236500,488,0
"5948",5948,-377500,359500,114,0
"5949",5949,-796500,1505500,3695,0
"5950",5950,1195500,1625500,818,0
"5951",5951,-558500,3490500,66,0
"5952",5952,-75500,3424500,49,0
"5953",5953,-1146500,3071500,121,0
"5954",5954,1046500,3006500,191,0
"5955",5955,2173500,2971500,366,0
"5956",5956,1746500,1812500,522,0
"5957",5957,-1507500,2752500,276,0
"5958",5958,-2019500,4413500,0,0
"5959",5959,-1817500,4139500,2791,0
"5960",5960,34500,2910500,142,0
"5961",5961,837500,3110500,202,0
"5962",5962,-78500,3250500,38,0
"5963",5963,-1086500,1633500,918,0
"5964",5964,1519500,2502500,366,0
"5965",5965,-644500,3540500,67,0
"5966",5966,-194500,3768500,44,0
"5967",5967,975500,1332500,515,0
"5968",5968,437500,3185500,58,0
"5969",5969,2209500,2515500,404,0
"5970",5970,183500,2515500,249,0
"5971",5971,-911500,3327500,104,0
"5972",5972,2333500,2547500,410,0
"5973",5973,-600500,888500,3931,0
"5974",5974,-695500,1304500,3663,0
"5975",5975,1496500,2541500,385,0
"5976",5976,-375500,2267500,144,0
"5977",5977,41500,3739500,159,0
"5978",5978,-1632500,2438500,341,0
"5979",5979,104500,516500,45,0
"5980",5980,-1637500,2030500,1217,0
"5981",5981,-1386500,2566500,299,0
"5982",5982,2246500,3053500,306,0
"5983",5983,-1265500,3392500,139,0
"5984",5984,1042500,2036500,405,0
"5985",5985,-738500,4480500,66,0
"5986",5986,773500,1131500,394,0
"5987",5987,962500,2442500,201,0
"5988",5988,-707500,2605500,151,0
"5989",5989,1968500,2073500,691,0
"5990",5990,-175500,2442500,341,0
"5991",5991,-786500,4358500,67,0
"5992",5992,-1271500,3648500,197,0
"5993",5993,-665500,4578500,102,0
"5994",5994,-375500,3674500,56,0
"5995",5995,-1479500,3005500,144,0
"5996",5996,591500,3271500,162,0
"5997",5997,260500,352500,72,0
"5998",5998,709500,3528500,564,0
"5999",5999,763500,1945500,628,0
"6000",6000,1854500,1350500,299,0
"6001",6001,-873500,2842500,157,0
"6002",6002,-1414500,2842500,200,0
"6003",6003,63500,4233500,106,0
"6004",6004,-994500,3061500,101,0
"6005",6005,581500,554500,203,0
"6006",6006,2339500,2198500,148,0
"6007",6007,-1409500,2014500,3777,0
"6008",6008,-1531500,4028500,184,0
"6009",6009,-240500,3142500,32,0
"6010",6010,465500,1286500,362,0
"6011",6011,-285500,2653500,100,0
"6012",6012,-1479500,4532500,10,0
"6013",6013,-1696500,3814500,346,0
"6014",6014,1405500,995500,567,0
"6015",6015,-1264500,1901500,4589,0
"6016",6016,-779500,2291500,167,0
"6017",6017,2489500,2794500,154,0
"6018",6018,-1756500,2148500,0,0
"6019",6019,-2011500,4055500,125,0
"6020",6020,464500,3872500,354,0
"6021",6021,268500,2156500,455,0
"6022",6022,421500,1970500,347,0
"6023",6023,-1953500,4092500,116,0
"6024",6024,883500,1714500,562,0
"6025",6025,-1835500,2450500,4756,0
"6026",6026,801500,1300500,331,0
"6027",6027,994500,3849500,118,0
"6028",6028,380500,1170500,343,0
"6029",6029,246500,3430500,95,0
"6030",6030,-1719500,2963500,204,0
"6031",6031,-45500,1527500,392,0
"6032",6032,409500,2441500,327,0
"6033",6033,-1432500,2276500,3051,0
"6034",6034,-1268500,2140500,3963,0
"6035",6035,-33500,1400500,180,0
"6036",6036,1470500,3457500,55,0
"6037",6037,646500,1689500,643,0
"6038",6038,-75500,4198500,1144,0
"6039",6039,-1128500,1690500,1671,0
"6040",6040,1484500,3088500,244,0
"6041",6041,-391500,3235500,40,0
"6042",6042,980500,2369500,192,0
"6043",6043,700500,474500,664,0
"6044",6044,1545500,3173500,61,0
"6045",6045,787500,703500,1055,0
"6046",6046,-957500,4167500,85,0
"6047",6047,851500,2022500,254,0
"6048",6048,-1014500,1732500,4689,0
"6049",6049,-1556500,2899500,112,0
"6050",6050,-340500,1488500,949,0
"6051",6051,186500,3972500,225,0
"6052",6052,-1282500,2746500,255,0
"6053",6053,-703500,1557500,3766,0
"6054",6054,942500,645500,799,0
"6055",6055,33500,4075500,216,0
"6056",6056,80500,2338500,416,0
"6057",6057,-1117500,4091500,114,0
"6058",6058,1467500,2446500,635,0
"6059",6059,1416500,2150500,745,0
"6060",6060,-369500,3668500,40,0
"6061",6061,-1754500,2750500,570,0
"6062",6062,-651500,961500,3910,0
"6063",6063,722500,279500,331,0
"6064",6064,96500,975500,106,0
"6065",6065,-923500,1583500,5923,0
"6066",6066,-269500,3576500,28,0
"6067",6067,-1000500,3590500,128,0
"6068",6068,151500,3841500,295,0
"6069",6069,1443500,1304500,792,0
"6070",6070,362500,680500,122,0
"6071",6071,-1015500,1525500,999,0
"6072",6072,309500,2756500,314,0
"6073",6073,64500,1143500,117,0
"6074",6074,-1214500,3133500,106,0
"6075",6075,446500,1092500,577,0
"6076",6076,-1061500,3202500,74,0
"6077",6077,665500,2204500,334,0
"6078",6078,-1106500,2044500,4922,0
"6079",6079,-1715500,3155500,156,0
"6080",6080,856500,2513500,275,0
"6081",6081,-632500,3539500,73,0
"6082",6082,-339500,1942500,196,0
"6083",6083,-1622500,4655500,139,0
"6084",6084,2075500,2633500,454,0
"6085",6085,1948500,1425500,128,0
"6086",6086,-1181500,3093500,144,0
"6087",6087,-196500,1066500,215,0
"6088",6088,1121500,2227500,238,0
"6089",6089,-662500,3365500,51,0
"6090",6090,59500,658500,82,0
"6091",6091,-1345500,1844500,1655,0
"6092",6092,60500,4147500,691,0
"6093",6093,2622500,2683500,466,0
"6094",6094,1000500,969500,484,0
"6095",6095,-1250500,4500500,183,0
"6096",6096,380500,2474500,377,0
"6097",6097,-1442500,4872500,0,0
"6098",6098,-1218500,4329500,108,0
"6099",6099,-963500,680500,1072,0
"6100",6100,270500,3770500,467,0
"6101",6101,860500,1379500,445,0
"6102",6102,-386500,3755500,1139,0
"6103",6103,-352500,1670500,399,0
"6104",6104,-1434500,3546500,268,0
"6105",6105,160500,1726500,100,0
"6106",6106,-1150500,1932500,4125,0
"6107",6107,-188500,2784500,104,0
"6108",6108,315500,3656500,169,0
"6109",6109,-95500,3652500,38,0
"6110",6110,-1749500,3258500,181,0
"6111",6111,596500,437500,473,0
"6112",6112,-217500,2463500,149,0
"6113",6113,-236500,2634500,154,0
"6114",6114,-138500,881500,165,0
"6115",6115,-1456500,1896500,3112,0
"6116",6116,1473500,3457500,44,0
"6117",6117,-942500,297500,3666,0
"6118",6118,-163500,2813500,106,0
"6119",6119,-1533500,3616500,214,0
"6120",6120,-2043500,3392500,1156,0
"6121",6121,639500,2241500,359,0
"6122",6122,1695500,2825500,401,0
"6123",6123,1667500,2633500,381,0
"6124",6124,-15500,3355500,77,0
"6125",6125,1374500,2099500,606,0
"6126",6126,373500,3019500,123,0
"6127",6127,-2071500,4122500,0,0
"6128",6128,-130500,827500,157,0
"6129",6129,2705500,2538500,47,0
"6130",6130,-815500,3950500,115,0
"6131",6131,-1168500,3765500,181,0
"6132",6132,-624500,244500,380,0
"6133",6133,44500,1440500,125,0
"6134",6134,1862500,2727500,340,0
"6135",6135,-836500,4151500,1005,0
"6136",6136,771500,3777500,291,0
"6137",6137,-922500,2076500,854,0
"6138",6138,-1026500,3515500,142,0
"6139",6139,2197500,3183500,48,0
"6140",6140,1865500,1064500,0,0
"6141",6141,1828500,2214500,957,0
"6142",6142,2174500,2192500,222,0
"6143",6143,-291500,3751500,73,0
"6144",6144,312500,2919500,200,0
"6145",6145,991500,659500,869,0
"6146",6146,-581500,2983500,94,0
"6147",6147,-1258500,3695500,196,0
"6148",6148,-1554500,3829500,245,0
"6149",6149,-472500,869500,851,0
"6150",6150,-586500,744500,2215,0
"6151",6151,889500,3408500,26,0
"6152",6152,235500,1339500,82,0
"6153",6153,-1156500,2051500,4908,0
"6154",6154,1044500,1069500,625,0
"6155",6155,-1484500,4736500,39,0
"6156",6156,82500,995500,109,0
"6157",6157,-2017500,2981500,633,0
"6158",6158,-109500,3647500,51,0
"6159",6159,1107500,2162500,276,0
"6160",6160,-1168500,3308500,106,0
"6161",6161,-538500,1316500,2825,0
"6162",6162,735500,2876500,329,0
"6163",6163,938500,903500,718,0
"6164",6164,1408500,3181500,130,0
"6165",6165,490500,459500,222,0
"6166",6166,418500,3358500,97,0
"6167",6167,-1990500,3501500,1459,0
"6168",6168,1247500,3451500,4,0
"6169",6169,-559500,1470500,3821,0
"6170",6170,-522500,4734500,0,0
"6171",6171,-482500,2491500,173,0
"6172",6172,202500,3153500,66,0
"6173",6173,79500,833500,98,0
"6174",6174,977500,2134500,220,0
"6175",6175,1894500,2887500,272,0
"6176",6176,907500,2142500,221,0
"6177",6177,-1284500,2233500,2663,0
"6178",6178,-603500,2099500,150,0
"6179",6179,1451500,1808500,519,0
"6180",6180,-1320500,3929500,200,0
"6181",6181,-1359500,4659500,16,0
"6182",6182,-900500,4503500,67,0
"6183",6183,2636500,2570500,296,0
"6184",6184,855500,2577500,393,0
"6185",6185,-927500,2001500,2443,0
"6186",6186,-136500,2959500,68,0
"6187",6187,632500,548500,308,0
"6188",6188,-1215500,1838500,5295,0
"6189",6189,-607500,2697500,119,0
"6190",6190,-432500,2271500,185,0
"6191",6191,-500,2550500,192,0
"6192",6192,-1707500,2879500,187,0
"6193",6193,-472500,4432500,136,0
"6194",6194,-264500,427500,116,0
"6195",6195,-817500,3070500,106,0
"6196",6196,-360500,3068500,38,0
"6197",6197,1923500,3202500,106,0
"6198",6198,1575500,3281500,106,0
"6199",6199,-557500,2928500,84,0
"6200",6200,-1087500,2252500,281,0
"6201",6201,-2058500,3005500,1268,0
"6202",6202,1725500,1921500,467,0
"6203",6203,1671500,3202500,12,0
"6204",6204,1908500,2197500,1056,0
"6205",6205,-1619500,3789500,306,0
"6206",6206,854500,901500,766,0
"6207",6207,2320500,3084500,77,0
"6208",6208,2284500,2439500,538,0
"6209",6209,-1073500,4368500,79,0
"6210",6210,1228500,1187500,674,0
"6211",6211,1680500,1472500,758,0
"6212",6212,914500,2027500,247,0
"6213",6213,939500,3504500,0,0
"6214",6214,-1399500,3714500,238,0
"6215",6215,-436500,2713500,100,0
"6216",6216,1604500,1637500,610,0
"6217",6217,-648500,1196500,4488,0
"6218",6218,-502500,4104500,921,0
"6219",6219,-947500,4313500,58,0
"6220",6220,-488500,2475500,306,0
"6221",6221,-704500,3879500,109,0
"6222",6222,67500,3471500,96,0
"6223",6223,23500,2535500,166,0
"6224",6224,-212500,2170500,153,0
"6225",6225,-431500,337500,159,0
"6226",6226,-852500,3640500,95,0
"6227",6227,640500,692500,700,0
"6228",6228,-980500,358500,1316,0
"6229",6229,-626500,4174500,658,0
"6230",6230,1076500,2482500,177,0
"6231",6231,412500,2353500,371,0
"6232",6232,282500,3793500,294,0
"6233",6233,548500,2704500,281,0
"6234",6234,-804500,465500,5078,0
"6235",6235,-267500,563500,162,0
"6236",6236,1558500,2450500,502,0
"6237",6237,2500500,2614500,577,0
"6238",6238,1800500,1731500,594,0
"6239",6239,-447500,3936500,778,0
"6240",6240,-54500,2845500,132,0
"6241",6241,959500,2693500,353,0
"6242",6242,-1570500,3583500,209,0
"6243",6243,-204500,1149500,245,0
"6244",6244,-846500,246500,2721,0
"6245",6245,-1812500,3944500,744,0
"6246",6246,-2184500,2970500,2084,0
"6247",6247,-568500,4123500,597,0
"6248",6248,-465500,325500,288,0
"6249",6249,-1967500,3545500,381,0
"6250",6250,650500,535500,472,0
"6251",6251,-600500,1361500,3949,0
"6252",6252,-1947500,2938500,1240,0
"6253",6253,-1133500,4211500,116,0
"6254",6254,-1337500,4038500,162,0
"6255",6255,2285500,3045500,154,0
"6256",6256,674500,2494500,353,0
"6257",6257,-807500,4126500,1404,0
"6258",6258,388500,1732500,124,0
"6259",6259,-232500,1062500,227,0
"6260",6260,-667500,3823500,127,0
"6261",6261,-2300500,3295500,239,0
"6262",6262,29500,1370500,133,0
"6263",6263,1541500,1627500,501,0
"6264",6264,18500,953500,123,0
"6265",6265,-1758500,4126500,576,0
"6266",6266,-961500,1837500,3815,0
"6267",6267,1503500,3161500,201,0
"6268",6268,1577500,2549500,470,0
"6269",6269,-266500,3006500,71,0
"6270",6270,1108500,2298500,248,0
"6271",6271,1187500,1394500,754,0
"6272",6272,2254500,2668500,902,0
"6273",6273,1316500,2202500,342,0
"6274",6274,1631500,2968500,167,0
"6275",6275,-1380500,3642500,218,0
"6276",6276,338500,449500,82,0
"6277",6277,169500,2408500,306,0
"6278",6278,-836500,815500,3961,0
"6279",6279,-751500,1754500,2886,0
"6280",6280,-461500,2315500,186,0
"6281",6281,857500,2446500,236,0
"6282",6282,-1884500,4531500,6,0
"6283",6283,-267500,2696500,98,0
"6284",6284,-543500,754500,2004,0
"6285",6285,-69500,687500,116,0
"6286",6286,-2035500,3454500,2291,0
"6287",6287,-1838500,3824500,1375,0
"6288",6288,387500,2239500,388,0
"6289",6289,436500,1384500,166,0
"6290",6290,-1038500,4552500,68,0
"6291",6291,-2085500,4423500,263,0
"6292",6292,-1028500,2022500,4608,0
"6293",6293,1815500,2855500,206,0
"6294",6294,-918500,2543500,242,0
"6295",6295,-863500,2091500,605,0
"6296",6296,-842500,4428500,42,0
"6297",6297,-1068500,4448500,74,0
"6298",6298,-1424500,1937500,4524,0
"6299",6299,1297500,912500,773,0
"6300",6300,-211500,1341500,366,0
"6301",6301,1095500,1609500,884,0
"6302",6302,-692500,1618500,4189,0
"6303",6303,-1201500,3775500,203,0
"6304",6304,-1890500,2761500,1605,0
"6305",6305,1655500,1268500,765,0
"6306",6306,239500,1905500,174,0
"6307",6307,-1027500,3462500,132,0
"6308",6308,945500,1289500,435,0
"6309",6309,-816500,379500,3506,0
"6310",6310,-1752500,4310500,651,0
"6311",6311,-1305500,4281500,132,0
"6312",6312,2177500,3047500,180,0
"6313",6313,-1607500,4706500,977,0
"6314",6314,-786500,2170500,172,0
"6315",6315,1685500,1472500,759,0
"6316",6316,449500,349500,172,0
"6317",6317,-329500,1516500,481,0
"6318",6318,1660500,1889500,465,0
"6319",6319,-329500,2888500,71,0
"6320",6320,1929500,2312500,633,0
"6321",6321,-1471500,3090500,133,0
"6322",6322,1820500,3067500,74,0
"6323",6323,-1313500,4710500,417,0
"6324",6324,-1728500,3026500,126,0
"6325",6325,-1600500,2357500,1367,0
"6326",6326,453500,1342500,228,0
"6327",6327,-1640500,4158500,2876,0
"6328",6328,-1361500,4316500,162,0
"6329",6329,-538500,4192500,318,0
"6330",6330,-1970500,3716500,1898,0
"6331",6331,177500,2494500,212,0
"6332",6332,333500,2381500,383,0
"6333",6333,1537500,1820500,534,0
"6334",6334,1118500,892500,712,0
"6335",6335,94500,2063500,591,0
"6336",6336,484500,1600500,173,0
"6337",6337,-519500,697500,1538,0
"6338",6338,-1890500,3637500,301,0
"6339",6339,-136500,581500,113,0
"6340",6340,-649500,1084500,4778,0
"6341",6341,1688500,3028500,134,0
"6342",6342,-532500,2037500,151,0
"6343",6343,-806500,1652500,3832,0
