"","x","y","elevation","Presence"
"5866",-181500,2734500,76,0
"5867",-634500,2812500,119,0
"5868",1278500,2119500,959,0
"5869",-1139500,4255500,93,0
"5870",-1416500,2536500,343,0
"5871",-74500,260500,57,0
"5872",-1065500,4008500,111,0
"5873",1321500,2747500,169,0
"5874",1393500,3179500,168,0
"5875",1663500,2648500,484,0
"5876",991500,1106500,621,0
"5877",-843500,244500,2052,0
"5878",240500,1240500,108,0
"5879",-947500,3778500,127,0
"5880",504500,1886500,699,0
"5881",220500,3364500,41,0
"5882",797500,610500,1302,0
"5883",988500,3245500,80,0
"5884",380500,2669500,229,0
"5885",317500,2878500,286,0
"5886",-1431500,4370500,284,0
"5887",-1188500,3715500,209,0
"5888",296500,2709500,262,0
"5889",-889500,1598500,4272,0
"5890",-272500,497500,143,0
"5891",635500,601500,487,0
"5892",-1633500,1948500,656,0
"5893",1381500,1828500,744,0
"5894",1475500,1711500,623,0
"5895",1454500,2808500,404,0
"5896",-51500,1727500,318,0
"5897",250500,934500,71,0
"5898",1054500,789500,991,0
"5899",814500,1820500,373,0
"5900",1125500,3236500,94,0
"5901",563500,1565500,435,0
"5902",-93500,4157500,962,0
"5903",-1640500,4510500,166,0
"5904",1441500,1797500,531,0
"5905",217500,1587500,351,0
"5906",1814500,1365500,280,0
"5907",69500,1465500,168,0
"5908",587500,3186500,242,0
"5909",-428500,4335500,294,0
"5910",-1777500,4383500,55,0
"5911",-982500,2097500,855,0
"5912",1313500,2988500,158,0
"5913",-8500,2223500,607,0
"5914",-809500,3605500,75,0
"5915",-1153500,4241500,107,0
"5916",-254500,2919500,48,0
"5917",1474500,2925500,295,0
"5918",1325500,2997500,158,0
"5919",739500,3469500,66,0
"5920",-832500,1201500,4063,0
"5921",1556500,3055500,228,0
"5922",-1584500,2878500,130,0
"5923",427500,544500,150,0
"5924",-1105500,4466500,83,0
"5925",-1784500,4189500,1122,0
"5926",250500,1633500,136,0
"5927",-457500,3393500,67,0
"5928",1208500,2051500,448,0
"5929",1208500,1264500,806,0
"5930",-229500,2446500,227,0
"5931",1401500,899500,33,0
"5932",-1314500,1762500,1201,0
"5933",2291500,2335500,567,0
"5934",1787500,1202500,783,0
"5935",-1870500,3522500,252,0
"5936",2338500,2436500,255,0
"5937",854500,1516500,511,0
"5938",-346500,2249500,140,0
"5939",664500,3386500,1,0
"5940",-379500,2499500,201,0
"5941",1432500,935500,856,0
"5942",-129500,2817500,96,0
"5943",272500,3660500,164,0
"5944",1425500,2591500,440,0
"5945",-279500,3506500,23,0
"5946",-1107500,2092500,3704,0
"5947",-270500,3315500,57,0
"5948",2099500,2510500,411,0
"5949",731500,1347500,452,0
"5950",-396500,1988500,190,0
"5951",-414500,2749500,79,0
"5952",1181500,3347500,15,0
"5953",-409500,3729500,72,0
"5954",-1190500,4001500,167,0
"5955",715500,1263500,394,0
"5956",-649500,2896500,110,0
"5957",397500,3368500,84,0
"5958",60500,3022500,43,0
"5959",-550500,3677500,89,0
"5960",1245500,2133500,384,0
"5961",-1997500,4328500,18,0
"5962",1129500,903500,617,0
"5963",669500,3238500,231,0
"5964",-1291500,3871500,211,0
"5965",-1639500,2874500,132,0
"5966",1132500,2023500,505,0
"5967",999500,3511500,0,0
"5968",762500,2872500,242,0
"5969",90500,419500,41,0
"5970",2291500,2535500,348,0
"5971",1586500,2796500,276,0
"5972",197500,1547500,124,0
"5973",358500,2310500,320,0
"5974",-518500,3882500,216,0
"5975",499500,2852500,221,0
"5976",1745500,2146500,437,0
"5977",1406500,1022500,1540,0
"5978",-2032500,4154500,145,0
"5979",-1318500,4707500,204,0
"5980",1101500,1119500,473,0
"5981",856500,3445500,3,0
"5982",774500,1721500,617,0
"5983",277500,2556500,283,0
"5984",122500,842500,90,0
"5985",1659500,3048500,123,0
"5986",-1455500,4355500,893,0
"5987",-1501500,2652500,222,0
"5988",-1592500,4559500,1682,0
"5989",-1106500,4607500,164,0
"5990",2070500,2158500,352,0
"5991",-2091500,2911500,1941,0
"5992",816500,1286500,380,0
"5993",-1834500,4220500,2355,0
"5994",-992500,4299500,68,0
"5995",265500,2016500,422,0
"5996",-97500,529500,88,0
"5997",1397500,1972500,531,0
"5998",530500,2920500,262,0
"5999",362500,1062500,333,0
"6000",435500,3918500,288,0
"6001",-16500,4365500,124,0
"6002",-1474500,4071500,171,0
"6003",-165500,4133500,945,0
"6004",352500,1480500,106,0
"6005",-244500,1793500,382,0
"6006",1020500,3345500,53,0
"6007",1693500,2579500,259,0
"6008",2126500,2248500,403,0
"6009",-312500,413500,119,0
"6010",-230500,2981500,50,0
"6011",1014500,615500,311,0
"6012",1546500,1938500,684,0
"6013",1218500,2054500,578,0
"6014",-1219500,1968500,4590,0
"6015",-166500,4519500,64,0
"6016",1221500,2571500,310,0
"6017",561500,2202500,339,0
"6018",-341500,1450500,1081,0
"6019",1256500,2130500,678,0
"6020",97500,2213500,464,0
"6021",94500,2200500,487,0
"6022",-137500,951500,174,0
"6023",921500,397500,1227,0
"6024",964500,3802500,155,0
"6025",-2093500,2638500,0,0
"6026",-1693500,3422500,198,0
"6027",-1060500,2045500,4700,0
"6028",2324500,2756500,273,0
"6029",633500,2440500,315,0
"6030",963500,3900500,111,0
"6031",220500,4242500,81,0
"6032",1170500,1445500,863,0
"6033",214500,3362500,89,0
"6034",-1810500,3290500,211,0
"6035",625500,808500,717,0
"6036",-122500,1808500,450,0
"6037",2179500,2422500,534,0
"6038",-1379500,3219500,91,0
"6039",-266500,2342500,223,0
"6040",165500,1016500,92,0
"6041",-495500,2152500,143,0
"6042",-791500,443500,4135,0
"6043",1804500,1818500,976,0
"6044",-1914500,4371500,326,0
"6045",449500,2084500,442,0
"6046",-611500,3554500,65,0
"6047",2524500,2826500,113,0
"6048",1124500,1381500,612,0
"6049",-552500,1473500,3452,0
"6050",-1681500,2853500,161,0
"6051",1056500,2586500,171,0
"6052",-1761500,2588500,1041,0
"6053",-294500,736500,246,0
"6054",-1005500,2526500,226,0
"6055",1512500,2907500,273,0
"6056",-840500,3105500,93,0
"6057",-692500,2917500,111,0
"6058",1597500,2507500,416,0
"6059",-1088500,4622500,149,0
"6060",1345500,2859500,327,0
"6061",65500,2738500,130,0
"6062",2086500,2540500,412,0
"6063",-1586500,4555500,848,0
"6064",433500,379500,112,0
"6065",1695500,2151500,493,0
"6066",1190500,1433500,969,0
"6067",1065500,2653500,216,0
"6068",-1813500,4649500,46,0
"6069",354500,458500,99,0
"6070",339500,4215500,16,0
"6071",-693500,2865500,123,0
"6072",-1123500,2062500,4938,0
"6073",628500,3311500,95,0
"6074",-1243500,3327500,133,0
"6075",2471500,2359500,165,0
"6076",2133500,1923500,252,0
"6077",-41500,3946500,106,0
"6078",1470500,1509500,576,0
"6079",2013500,2237500,767,0
"6080",741500,2186500,323,0
"6081",604500,2319500,332,0
"6082",248500,4149500,61,0
"6083",531500,1427500,375,0
"6084",816500,618500,1092,0
"6085",-547500,1172500,3475,0
"6086",-1146500,2773500,158,0
"6087",-1044500,2758500,192,0
"6088",266500,3197500,52,0
"6089",645500,3004500,261,0
"6090",1186500,2449500,305,0
"6091",-39500,512500,73,0
"6092",842500,1379500,429,0
"6093",1090500,3414500,0,0
"6094",-824500,1788500,4173,0
"6095",602500,1497500,385,0
"6096",935500,2016500,244,0
"6097",1070500,3250500,60,0
"6098",-1695500,2999500,124,0
"6099",-638500,1589500,3832,0
"6100",-1645500,3029500,122,0
"6101",-979500,2034500,2496,0
"6102",787500,2948500,274,0
"6103",-864500,2114500,263,0
"6104",1002500,592500,675,0
"6105",670500,1007500,251,0
"6106",-364500,3665500,39,0
"6107",651500,2472500,357,0
"6108",316500,614500,80,0
"6109",2357500,2460500,371,0
"6110",-1184500,3648500,196,0
"6111",260500,1237500,162,0
"6112",2392500,2966500,102,0
"6113",138500,3478500,199,0
"6114",-968500,3345500,119,0
"6115",-1134500,4167500,114,0
"6116",-715500,3561500,83,0
"6117",774500,3712500,242,0
"6118",-1552500,2288500,3653,0
"6119",-562500,3265500,44,0
"6120",227500,2221500,409,0
"6121",727500,2625500,345,0
"6122",-1624500,1990500,445,0
"6123",-315500,2199500,157,0
"6124",-2215500,3046500,814,0
"6125",74500,4383500,111,0
"6126",1007500,1114500,513,0
"6127",2061500,3209500,22,0
"6128",-1716500,4600500,140,0
"6129",953500,1535500,551,0
"6130",-1181500,3783500,213,0
"6131",-242500,453500,125,0
"6132",-198500,3875500,120,0
"6133",85500,590500,65,0
"6134",-1465500,2656500,247,0
"6135",-41500,2633500,143,0
"6136",-2082500,3189500,2019,0
"6137",31500,3576500,88,0
"6138",1047500,1343500,482,0
"6139",1865500,2609500,496,0
"6140",17500,3440500,202,0
"6141",303500,1242500,298,0
"6142",-224500,1548500,332,0
"6143",-1474500,2501500,254,0
"6144",-654500,2493500,178,0
"6145",-2116500,3710500,66,0
"6146",-160500,3520500,54,0
"6147",-1796500,2870500,585,0
"6148",206500,3859500,282,0
"6149",651500,1217500,380,0
"6150",424500,3433500,9,0
"6151",-204500,1925500,343,0
"6152",-684500,4000500,322,0
"6153",-443500,4258500,1256,0
"6154",-1038500,3680500,134,0
"6155",632500,2921500,246,0
"6156",1051500,3720500,33,0
"6157",-1935500,3953500,1520,0
"6158",-1173500,4655500,606,0
"6159",-1042500,3176500,76,0
"6160",1342500,2250500,335,0
"6161",-1341500,3125500,116,0
"6162",-198500,4671500,0,0
"6163",-216500,775500,196,0
"6164",-898500,3327500,103,0
"6165",400500,409500,65,0
"6166",-67500,4112500,337,0
"6167",328500,1903500,292,0
"6168",-227500,3277500,57,0
"6169",-1101500,3863500,176,0
"6170",118500,1681500,140,0
"6171",-996500,643500,796,0
"6172",28500,1419500,133,0
"6173",-736500,1769500,2041,0
"6174",644500,3410500,19,0
"6175",-208500,1771500,345,0
"6176",684500,3599500,206,0
"6177",1293500,941500,932,0
"6178",-1524500,4405500,535,0
"6179",-1096500,3083500,154,0
"6180",342500,3326500,55,0
"6181",438500,917500,183,0
"6182",-963500,780500,2016,0
"6183",313500,2482500,330,0
"6184",1601500,1439500,709,0
"6185",1691500,2968500,188,0
"6186",-1251500,3055500,133,0
"6187",248500,2682500,240,0
"6188",-1128500,2839500,200,0
"6189",-1784500,4474500,16,0
"6190",-257500,2911500,54,0
"6191",-214500,2117500,210,0
"6192",-1798500,4316500,909,0
"6193",1245500,931500,828,0
"6194",-1962500,4221500,1112,0
"6195",123500,2626500,258,0
"6196",1582500,1375500,775,0
"6197",561500,3071500,232,0
"6198",-231500,1339500,404,0
"6199",-1988500,3394500,407,0
"6200",-1172500,2597500,215,0
"6201",-2034500,3842500,108,0
"6202",-711500,4123500,120,0
"6203",-244500,305500,83,0
"6204",239500,2959500,64,0
"6205",116500,3862500,273,0
"6206",-149500,361500,77,0
"6207",1251500,1373500,1039,0
"6208",-1641500,3425500,204,0
"6209",2319500,2710500,429,0
"6210",338500,2012500,200,0
"6211",-2039500,2952500,722,0
"6212",-36500,370500,58,0
"6213",-1432500,3613500,165,0
"6214",-628500,3218500,88,0
"6215",490500,2436500,479,0
"6216",129500,2093500,573,0
"6217",-1601500,2554500,195,0
"6218",-1412500,2185500,2632,0
"6219",1031500,1216500,400,0
"6220",-1717500,2638500,1493,0
"6221",1596500,1085500,777,0
"6222",1113500,765500,653,0
"6223",868500,1692500,866,0
"6224",1584500,2815500,316,0
"6225",-495500,3212500,73,0
"6226",-459500,1206500,1865,0
"6227",-215500,3801500,75,0
"6228",-805500,2598500,138,0
"6229",700500,1820500,518,0
"6230",1036500,3552500,20,0
"6231",-1158500,2170500,934,0
"6232",970500,2400500,183,0
"6233",1770500,1502500,495,0
"6234",977500,2745500,297,0
"6235",1971500,2720500,203,0
"6236",-1007500,3634500,114,0
"6237",-949500,3803500,130,0
"6238",-1549500,1953500,1336,0
"6239",379500,1630500,127,0
"6240",2178500,2862500,456,0
"6241",-515500,2280500,162,0
"6242",-1494500,2733500,357,0
"6243",-2235500,3127500,13,0
"6244",1497500,1444500,639,0
"6245",1014500,1864500,546,0
"6246",1411500,3013500,441,0
"6247",200500,3135500,67,0
"6248",-566500,881500,3899,0
"6249",-1395500,2586500,296,0
"6250",-271500,4059500,269,0
"6251",-240500,939500,204,0
"6252",-72500,308500,59,0
"6253",-2216500,3336500,11,0
"6254",212500,634500,63,0
"6255",-1143500,2079500,4881,0
"6256",-983500,1249500,695,0
"6257",72500,3460500,38,0
"6258",-970500,4079500,105,0
"6259",294500,1605500,101,0
"6260",652500,734500,407,0
"6261",603500,1196500,380,0
"6262",-1119500,3705500,199,0
"6263",1172500,2289500,253,0
"6264",1589500,965500,58,0
"6265",-963500,3283500,66,0
"6266",1726500,1176500,530,0
"6267",-1286500,2827500,171,0
"6268",-1532500,3520500,221,0
"6269",1234500,2087500,607,0
"6270",-79500,842500,143,0
"6271",368500,3703500,217,0
"6272",-737500,472500,2834,0
"6273",-1522500,3075500,112,0
"6274",-641500,2903500,111,0
"6275",-1319500,1922500,4621,0
"6276",838500,1401500,461,0
"6277",1246500,962500,863,0
"6278",-906500,3544500,106,0
"6279",-2073500,3378500,1822,0
"6280",797500,2104500,393,0
"6281",688500,3294500,148,0
"6282",-135500,2999500,65,0
"6283",-1327500,4274500,145,0
"6284",-925500,577500,2148,0
"6285",-780500,2976500,123,0
"6286",-243500,4590500,11,0
"6287",2039500,2643500,398,0
"6288",-412500,1208500,1690,0
"6289",1253500,997500,657,0
"6290",-238500,4310500,178,0
"6291",-1775500,3295500,172,0
"6292",1119500,902500,672,0
"6293",286500,2955500,135,0
"6294",-721500,2140500,166,0
"6295",1522500,2692500,417,0
"6296",1239500,2472500,208,0
"6297",542500,1757500,439,0
"6298",-1779500,3622500,217,0
"6299",-603500,4250500,1012,0
"6300",-717500,1757500,3734,0
"6301",221500,1474500,84,0
"6302",-2253500,3291500,8,0
"6303",196500,1819500,123,0
"6304",-707500,2641500,157,0
"6305",-381500,1433500,1051,0
"6306",-68500,2281500,344,0
"6307",97500,3578500,92,0
"6308",411500,2151500,437,0
"6309",-1179500,3745500,173,0
"6310",2073500,3079500,157,0
"6311",150500,1441500,92,0
"6312",1164500,1520500,883,0
"6313",1199500,2609500,294,0
"6314",-1474500,3878500,213,0
"6315",533500,3174500,206,0
"6316",1829500,1203500,455,0
"6317",1327500,3479500,13,0
"6318",2157500,2384500,426,0
"6319",-537500,3272500,42,0
"6320",2152500,3190500,18,0
"6321",-1476500,4409500,1648,0
"6322",323500,3119500,153,0
"6323",810500,1840500,339,0
"6324",482500,2589500,361,0
"6325",506500,3056500,280,0
"6326",-241500,959500,206,0
"6327",1216500,2389500,239,0
"6328",1958500,1634500,685,0
"6329",71500,4105500,811,0
"6330",-1209500,4786500,41,0
"6331",-977500,2917500,119,0
"6332",-1635500,2966500,116,0
"6333",-1078500,3615500,174,0
"6334",861500,547500,989,0
"6335",-2031500,3882500,9,0
"6336",1827500,2437500,424,0
"6337",-1354500,2508500,302,0
"6338",2361500,2162500,5,0
"6339",-885500,1775500,4012,0
"6340",1664500,2941500,243,0
"6341",927500,294500,60,0
"6342",-1742500,2538500,1270,0
"6343",1872500,1162500,41,0
"6344",306500,445500,73,0
"6345",245500,4340500,3,0
"6346",-672500,3275500,82,0
"6347",-308500,2135500,148,0
"6348",-1432500,4803500,12,0
"6349",1024500,2465500,178,0
"6350",-944500,489500,1957,0
"6351",-85500,1359500,215,0
"6352",-655500,762500,3983,0
"6353",2305500,2188500,220,0
"6354",428500,2580500,250,0
"6355",-833500,2162500,187,0
"6356",-774500,4707500,149,0
"6357",1374500,2772500,191,0
"6358",962500,2483500,215,0
"6359",266500,3604500,230,0
"6360",573500,3018500,245,0
"6361",-792500,3079500,84,0
"6362",-1399500,2096500,2242,0
"6363",286500,4187500,58,0
"6364",-856500,1390500,3908,0
"6365",-148500,1914500,279,0
"6366",-1172500,4430500,100,0
"6367",-830500,2268500,209,0
"6368",154500,2380500,263,0
"6369",501500,1232500,387,0
"6370",-1282500,2015500,3939,0
"6371",-1510500,3781500,264,0
"6372",2017500,2674500,369,0
"6373",1093500,2064500,328,0
"6374",489500,656500,296,0
"6375",-1121500,1847500,4499,0
"6376",-1868500,2297500,77,0
"6377",-814500,3658500,108,0
"6378",-2033500,2768500,3865,0
"6379",-1429500,1871500,4034,0
"6380",2629500,2506500,526,0
"6381",-867500,1081500,2340,0
"6382",-570500,1781500,226,0
"6383",331500,2492500,307,0
"6384",-1638500,4139500,2848,0
"6385",-1855500,2808500,1116,0
"6386",821500,3255500,228,0
"6387",1764500,1943500,1066,0
"6388",1870500,1892500,892,0
"6389",-583500,4025500,816,0
"6390",-2141500,3380500,4070,0
"6391",-292500,1502500,443,0
"6392",105500,3427500,84,0
"6393",1830500,2460500,417,0
"6394",-313500,2947500,63,0
"6395",-905500,4446500,50,0
"6396",-652500,3181500,97,0
"6397",924500,3154500,333,0
"6398",491500,2977500,319,0
"6399",1911500,2966500,126,0
"6400",-961500,1717500,4354,0
"6401",-91500,4070500,111,0
"6402",-1012500,4418500,68,0
"6403",-361500,1746500,233,0
"6404",739500,362500,537,0
"6405",1112500,716500,0,0
"6406",-299500,2613500,140,0
"6407",348500,3466500,131,0
"6408",640500,3773500,347,0
"6409",-2026500,3999500,43,0
"6410",-572500,3400500,52,0
"6411",-509500,4543500,164,0
"6412",-94500,3673500,57,0
"6413",594500,1058500,368,0
"6414",1501500,2720500,373,0
"6415",373500,1343500,208,0
"6416",-136500,1247500,215,0
"6417",2043500,2785500,413,0
"6418",-636500,1973500,170,0
"6419",230500,1871500,125,0
"6420",1809500,1907500,846,0
"6421",-1214500,4619500,2011,0
"6422",699500,2182500,373,0
"6423",-185500,4499500,200,0
"6424",-510500,4094500,641,0
"6425",-922500,1803500,3816,0
"6426",1792500,1770500,854,0
"6427",672500,2947500,249,0
"6428",1212500,1335500,618,0
"6429",-1592500,4641500,1093,0
"6430",149500,1579500,294,0
"6431",-73500,2535500,167,0
"6432",-1530500,3757500,273,0
"6433",748500,788500,823,0
"6434",-130500,1670500,264,0
"6435",-862500,771500,3924,0
"6436",644500,1501500,603,0
"6437",-200500,2298500,417,0
"6438",-481500,4546500,126,0
"6439",598500,3646500,514,0
"6440",-1919500,2783500,2789,0
"6441",-503500,1480500,2697,0
"6442",986500,1187500,456,0
"6443",19500,1797500,184,0
"6444",-923500,607500,1727,0
"6445",-1938500,2795500,3325,0
"6446",-1021500,3250500,76,0
"6447",-1017500,4314500,70,0
"6448",-1294500,4329500,129,0
"6449",-1430500,1879500,3752,0
"6450",925500,3021500,179,0
"6451",-1248500,4619500,1176,0
"6452",-239500,1023500,214,0
"6453",-855500,346500,3577,0
"6454",2339500,2387500,332,0
"6455",-210500,4026500,157,0
"6456",-774500,660500,4605,0
"6457",292500,778500,103,0
"6458",-267500,870500,215,0
"6459",-710500,4706500,1,0
"6460",-800500,4643500,259,0
"6461",-808500,2182500,176,0
"6462",-1337500,3685500,238,0
"6463",777500,2526500,351,0
"6464",-252500,1307500,411,0
"6465",-2067500,3269500,3244,0
"6466",-509500,3333500,56,0
"6467",577500,1274500,491,0
"6468",-568500,3664500,81,0
"6469",-257500,1843500,466,0
"6470",-1123500,3769500,216,0
"6471",-244500,1809500,455,0
"6472",-523500,4666500,180,0
"6473",-1524500,4677500,561,0
"6474",-1211500,4277500,108,0
"6475",-870500,239500,5579,0
"6476",948500,524500,405,0
"6477",-1546500,3539500,173,0
"6478",-657500,245500,831,0
"6479",1506500,3372500,64,0
"6480",2259500,3071500,193,0
"6481",906500,2626500,438,0
"6482",-1987500,3632500,2224,0
"6483",750500,2014500,509,0
"6484",-719500,1650500,3796,0
"6485",173500,4273500,38,0
"6486",-2274500,3265500,98,0
"6487",289500,2028500,401,0
"6488",1888500,1351500,137,0
"6489",59500,1641500,561,0
"6490",-1628500,3022500,122,0
"6491",-1690500,2594500,476,0
"6492",312500,1322500,609,0
"6493",-795500,3397500,76,0
"6494",403500,1502500,130,0
"6495",1613500,2308500,512,0
"6496",1556500,1967500,795,0
"6497",-610500,1045500,4139,0
"6498",-1020500,3863500,164,0
"6499",613500,1143500,308,0
"6500",227500,1767500,110,0
"6501",-493500,2461500,167,0
"6502",490500,2108500,516,0
"6503",-1045500,2051500,4366,0
"6504",477500,3543500,282,0
"6505",431500,1563500,149,0
"6506",-62500,1949500,225,0
"6507",1255500,3000500,149,0
"6508",259500,236500,65,0
"6509",1848500,1106500,23,0
"6510",442500,1424500,122,0
"6511",522500,1076500,399,0
"6512",-827500,4337500,52,0
"6513",393500,2207500,408,0
"6514",-445500,2151500,139,0
"6515",1355500,2591500,275,0
"6516",637500,3294500,133,0
"6517",-574500,4513500,150,0
"6518",556500,438500,376,0
"6519",-85500,2151500,195,0
"6520",-838500,4156500,1398,0
"6521",-1935500,3187500,224,0
"6522",1619500,1224500,757,0
"6523",585500,3319500,117,0
"6524",1921500,3172500,114,0
"6525",-193500,1330500,342,0
"6526",491500,2421500,318,0
"6527",943500,1118500,472,0
"6528",1972500,2212500,930,0
"6529",580500,3880500,377,0
"6530",1720500,1920500,481,0
"6531",-125500,3982500,101,0
"6532",-1069500,2203500,265,0
"6533",-444500,2422500,215,0
"6534",-1515500,2167500,3815,0
"6535",-615500,3804500,720,0
"6536",1576500,2184500,713,0
"6537",-1027500,268500,296,0
"6538",-1864500,4331500,1223,0
"6539",639500,4043500,108,0
"6540",1790500,3091500,79,0
"6541",548500,1284500,500,0
"6542",927500,3495500,9,0
"6543",855500,1770500,732,0
"6544",-1104500,2017500,4334,0
"6545",-1258500,3448500,106,0
"6546",2307500,2331500,375,0
"6547",1056500,2483500,174,0
"6548",-680500,1978500,197,0
"6549",-1487500,3160500,102,0
"6550",195500,4013500,277,0
"6551",-956500,427500,1207,0
"6552",-750500,2474500,194,0
"6553",437500,1702500,132,0
"6554",-780500,2644500,132,0
"6555",-220500,325500,87,0
"6556",-920500,3592500,110,0
"6557",-23500,3966500,98,0
"6558",-140500,1923500,321,0
